date,price_band,zip_code,mls_listings,mls_contracts,od_listings,od_contracts,od_home_visits
2017-04-13 0:00:00,$200K+,A,"1,468",33,141,3,841
2017-04-13 0:00:00,$200K+,B,734,29,71,2,420
2017-04-13 0:00:00,$200K+,C,294,8,28,1,168
2017-04-13 0:00:00,$200K+,D,440,12,42,1,252
2017-04-14 0:00:00,$200K+,A,"1,479",36,142,3,845
2017-04-14 0:00:00,$200K+,B,740,32,71,2,423
2017-04-14 0:00:00,$200K+,C,296,9,28,1,169
2017-04-14 0:00:00,$200K+,D,444,14,42,1,254
2017-04-15 0:00:00,$200K+,A,"1,463",30,140,3,834
2017-04-15 0:00:00,$200K+,B,731,26,70,1,417
2017-04-15 0:00:00,$200K+,C,293,8,28,1,167
2017-04-15 0:00:00,$200K+,D,439,11,42,1,250
2017-04-16 0:00:00,$200K+,A,"1,445",18,138,2,824
2017-04-16 0:00:00,$200K+,B,723,16,69,1,412
2017-04-16 0:00:00,$200K+,C,289,5,28,0,165
2017-04-16 0:00:00,$200K+,D,434,7,41,0,247
2017-04-17 0:00:00,$200K+,A,"1,436",37,137,4,819
2017-04-17 0:00:00,$200K+,B,718,32,68,2,410
2017-04-17 0:00:00,$200K+,C,287,9,27,1,164
2017-04-17 0:00:00,$200K+,D,431,14,41,1,246
2017-04-18 0:00:00,$200K+,A,"1,428",32,136,3,815
2017-04-18 0:00:00,$200K+,B,714,28,68,2,407
2017-04-18 0:00:00,$200K+,C,286,8,27,1,163
2017-04-18 0:00:00,$200K+,D,428,12,41,1,244
2017-04-19 0:00:00,$200K+,A,"1,445",30,137,3,822
2017-04-19 0:00:00,$200K+,B,722,26,68,1,411
2017-04-19 0:00:00,$200K+,C,289,8,27,1,164
2017-04-19 0:00:00,$200K+,D,433,11,41,1,246
2017-04-20 0:00:00,$200K+,A,"1,477",29,139,3,838
2017-04-20 0:00:00,$200K+,B,738,25,70,1,419
2017-04-20 0:00:00,$200K+,C,295,7,28,1,168
2017-04-20 0:00:00,$200K+,D,443,11,42,1,251
2017-04-21 0:00:00,$200K+,A,"1,494",36,141,3,849
2017-04-21 0:00:00,$200K+,B,747,32,70,2,424
2017-04-21 0:00:00,$200K+,C,299,9,28,1,170
2017-04-21 0:00:00,$200K+,D,448,14,42,1,255
2017-04-22 0:00:00,$200K+,A,"1,489",22,140,2,844
2017-04-22 0:00:00,$200K+,B,745,20,70,1,422
2017-04-22 0:00:00,$200K+,C,298,6,28,0,169
2017-04-22 0:00:00,$200K+,D,447,8,42,1,253
2017-04-23 0:00:00,$200K+,A,"1,466",28,137,3,830
2017-04-23 0:00:00,$200K+,B,733,25,69,1,415
2017-04-23 0:00:00,$200K+,C,293,7,27,1,166
2017-04-23 0:00:00,$200K+,D,440,11,41,1,249
2017-04-24 0:00:00,$200K+,A,"1,431",50,134,5,811
2017-04-24 0:00:00,$200K+,B,716,43,67,2,405
2017-04-24 0:00:00,$200K+,C,286,12,27,1,162
2017-04-24 0:00:00,$200K+,D,429,19,40,1,243
2017-04-25 0:00:00,$200K+,A,"1,439",31,134,3,815
2017-04-25 0:00:00,$200K+,B,719,27,67,1,407
2017-04-25 0:00:00,$200K+,C,288,8,27,1,163
2017-04-25 0:00:00,$200K+,D,432,12,40,1,244
2017-04-26 0:00:00,$200K+,A,"1,445",31,134,3,816
2017-04-26 0:00:00,$200K+,B,722,27,67,1,408
2017-04-26 0:00:00,$200K+,C,289,8,27,1,163
2017-04-26 0:00:00,$200K+,D,433,12,40,1,245
2017-04-27 0:00:00,$200K+,A,"1,476",27,137,3,833
2017-04-27 0:00:00,$200K+,B,738,24,68,1,416
2017-04-27 0:00:00,$200K+,C,295,7,27,1,167
2017-04-27 0:00:00,$200K+,D,443,10,41,1,250
2017-04-28 0:00:00,$200K+,A,"1,503",35,139,3,846
2017-04-28 0:00:00,$200K+,B,751,30,69,2,423
2017-04-28 0:00:00,$200K+,C,301,9,28,1,169
2017-04-28 0:00:00,$200K+,D,451,13,42,1,254
2017-04-29 0:00:00,$200K+,A,"1,487",30,137,3,839
2017-04-29 0:00:00,$200K+,B,743,26,69,1,419
2017-04-29 0:00:00,$200K+,C,297,7,27,1,168
2017-04-29 0:00:00,$200K+,D,446,11,41,1,252
2017-04-30 0:00:00,$200K+,A,"1,457",30,134,3,819
2017-04-30 0:00:00,$200K+,B,728,26,67,1,409
2017-04-30 0:00:00,$200K+,C,291,8,27,1,164
2017-04-30 0:00:00,$200K+,D,437,11,40,1,246
2017-05-01 0:00:00,$200K+,A,"1,443",46,132,4,811
2017-05-01 0:00:00,$200K+,B,722,40,66,2,405
2017-05-01 0:00:00,$200K+,C,289,11,26,1,162
2017-05-01 0:00:00,$200K+,D,433,17,40,1,243
2017-05-02 0:00:00,$200K+,A,"1,436",38,131,4,806
2017-05-02 0:00:00,$200K+,B,718,33,66,2,403
2017-05-02 0:00:00,$200K+,C,287,9,26,1,161
2017-05-02 0:00:00,$200K+,D,431,14,39,1,242
2017-05-03 0:00:00,$200K+,A,"1,436",32,131,3,804
2017-05-03 0:00:00,$200K+,B,718,28,65,2,402
2017-05-03 0:00:00,$200K+,C,287,8,26,1,161
2017-05-03 0:00:00,$200K+,D,431,12,39,1,241
2017-05-04 0:00:00,$200K+,A,"1,473",29,134,3,824
2017-05-04 0:00:00,$200K+,B,737,25,67,1,412
2017-05-04 0:00:00,$200K+,C,295,7,27,1,165
2017-05-04 0:00:00,$200K+,D,442,11,40,1,247
2017-05-05 0:00:00,$200K+,A,"1,510",36,137,3,844
2017-05-05 0:00:00,$200K+,B,755,31,68,2,422
2017-05-05 0:00:00,$200K+,C,302,9,27,1,169
2017-05-05 0:00:00,$200K+,D,453,13,41,1,253
2017-05-06 0:00:00,$200K+,A,"1,501",30,136,3,839
2017-05-06 0:00:00,$200K+,B,751,26,68,1,419
2017-05-06 0:00:00,$200K+,C,300,8,27,1,168
2017-05-06 0:00:00,$200K+,D,450,11,41,1,252
2017-05-07 0:00:00,$200K+,A,"1,477",31,133,3,825
2017-05-07 0:00:00,$200K+,B,738,27,67,1,412
2017-05-07 0:00:00,$200K+,C,295,8,27,1,165
2017-05-07 0:00:00,$200K+,D,443,12,40,1,247
2017-05-08 0:00:00,$200K+,A,"1,458",42,131,4,814
2017-05-08 0:00:00,$200K+,B,729,37,66,2,407
2017-05-08 0:00:00,$200K+,C,292,11,26,1,163
2017-05-08 0:00:00,$200K+,D,437,16,39,1,244
2017-05-09 0:00:00,$200K+,A,"1,458",33,131,3,812
2017-05-09 0:00:00,$200K+,B,729,29,65,2,406
2017-05-09 0:00:00,$200K+,C,292,8,26,1,162
2017-05-09 0:00:00,$200K+,D,437,12,39,1,243
2017-05-10 0:00:00,$200K+,A,"1,472",31,132,3,819
2017-05-10 0:00:00,$200K+,B,736,27,66,1,410
2017-05-10 0:00:00,$200K+,C,294,8,26,1,164
2017-05-10 0:00:00,$200K+,D,442,12,39,1,246
2017-05-11 0:00:00,$200K+,A,"1,505",31,134,3,836
2017-05-11 0:00:00,$200K+,B,753,27,67,1,418
2017-05-11 0:00:00,$200K+,C,301,8,27,1,167
2017-05-11 0:00:00,$200K+,D,452,12,40,1,251
2017-05-12 0:00:00,$200K+,A,"1,535",32,136,3,850
2017-05-12 0:00:00,$200K+,B,768,28,68,2,425
2017-05-12 0:00:00,$200K+,C,307,8,27,1,170
2017-05-12 0:00:00,$200K+,D,461,12,41,1,255
2017-05-13 0:00:00,$200K+,A,"1,523",28,135,3,842
2017-05-13 0:00:00,$200K+,B,761,24,67,1,421
2017-05-13 0:00:00,$200K+,C,305,7,27,1,168
2017-05-13 0:00:00,$200K+,D,457,10,40,1,253
2017-05-14 0:00:00,$200K+,A,"1,501",25,133,2,831
2017-05-14 0:00:00,$200K+,B,750,22,66,1,416
2017-05-14 0:00:00,$200K+,C,300,6,27,0,166
2017-05-14 0:00:00,$200K+,D,450,9,40,1,249
2017-05-15 0:00:00,$200K+,A,"1,486",34,131,3,823
2017-05-15 0:00:00,$200K+,B,743,29,66,2,411
2017-05-15 0:00:00,$200K+,C,297,8,26,1,165
2017-05-15 0:00:00,$200K+,D,446,13,39,1,247
2017-05-16 0:00:00,$200K+,A,"1,478",31,130,3,815
2017-05-16 0:00:00,$200K+,B,739,27,65,1,407
2017-05-16 0:00:00,$200K+,C,296,8,26,1,163
2017-05-16 0:00:00,$200K+,D,443,12,39,1,244
2017-05-17 0:00:00,$200K+,A,"1,489",31,131,3,822
2017-05-17 0:00:00,$200K+,B,745,27,65,1,411
2017-05-17 0:00:00,$200K+,C,298,8,26,1,164
2017-05-17 0:00:00,$200K+,D,447,12,39,1,247
2017-05-18 0:00:00,$200K+,A,"1,518",31,133,3,836
2017-05-18 0:00:00,$200K+,B,759,27,66,1,418
2017-05-18 0:00:00,$200K+,C,304,8,27,1,167
2017-05-18 0:00:00,$200K+,D,455,12,40,1,251
2017-05-19 0:00:00,$200K+,A,"1,553",30,135,3,853
2017-05-19 0:00:00,$200K+,B,777,27,68,1,427
2017-05-19 0:00:00,$200K+,C,311,8,27,1,171
2017-05-19 0:00:00,$200K+,D,466,11,41,1,256
2017-05-20 0:00:00,$200K+,A,"1,557",24,135,2,855
2017-05-20 0:00:00,$200K+,B,779,21,68,1,427
2017-05-20 0:00:00,$200K+,C,311,6,27,0,171
2017-05-20 0:00:00,$200K+,D,467,9,41,1,256
2017-05-21 0:00:00,$200K+,A,"1,529",29,132,3,837
2017-05-21 0:00:00,$200K+,B,764,26,66,1,419
2017-05-21 0:00:00,$200K+,C,306,7,26,1,167
2017-05-21 0:00:00,$200K+,D,459,11,40,1,251
2017-05-22 0:00:00,$200K+,A,"1,495",47,129,4,819
2017-05-22 0:00:00,$200K+,B,748,41,65,2,410
2017-05-22 0:00:00,$200K+,C,299,12,26,1,164
2017-05-22 0:00:00,$200K+,D,449,18,39,1,246
2017-05-23 0:00:00,$200K+,A,"1,488",35,128,3,814
2017-05-23 0:00:00,$200K+,B,744,30,64,2,407
2017-05-23 0:00:00,$200K+,C,298,9,26,1,163
2017-05-23 0:00:00,$200K+,D,446,13,38,1,244
2017-05-24 0:00:00,$200K+,A,"1,487",35,128,3,812
2017-05-24 0:00:00,$200K+,B,744,30,64,2,406
2017-05-24 0:00:00,$200K+,C,297,9,26,1,162
2017-05-24 0:00:00,$200K+,D,446,13,38,1,244
2017-05-25 0:00:00,$200K+,A,"1,520",28,130,3,830
2017-05-25 0:00:00,$200K+,B,760,24,65,1,415
2017-05-25 0:00:00,$200K+,C,304,7,26,1,166
2017-05-25 0:00:00,$200K+,D,456,10,39,1,249
2017-05-26 0:00:00,$200K+,A,"1,547",33,132,3,844
2017-05-26 0:00:00,$200K+,B,773,29,66,2,422
2017-05-26 0:00:00,$200K+,C,309,8,26,1,169
2017-05-26 0:00:00,$200K+,D,464,12,40,1,253
2017-05-27 0:00:00,$200K+,A,"1,531",33,130,3,832
2017-05-27 0:00:00,$200K+,B,766,29,65,2,416
2017-05-27 0:00:00,$200K+,C,306,8,26,1,166
2017-05-27 0:00:00,$200K+,D,459,12,39,1,250
2017-05-28 0:00:00,$200K+,A,"1,513",28,128,3,821
2017-05-28 0:00:00,$200K+,B,756,24,64,1,410
2017-05-28 0:00:00,$200K+,C,303,7,26,1,164
2017-05-28 0:00:00,$200K+,D,454,10,38,1,246
2017-05-29 0:00:00,$200K+,A,"1,495",25,127,2,812
2017-05-29 0:00:00,$200K+,B,748,22,63,1,406
2017-05-29 0:00:00,$200K+,C,299,6,25,0,162
2017-05-29 0:00:00,$200K+,D,449,9,38,1,244
2017-05-30 0:00:00,$200K+,A,"1,485",32,125,3,804
2017-05-30 0:00:00,$200K+,B,743,28,63,1,402
2017-05-30 0:00:00,$200K+,C,297,8,25,1,161
2017-05-30 0:00:00,$200K+,D,446,12,38,1,241
2017-05-31 0:00:00,$200K+,A,"1,475",26,124,2,799
2017-05-31 0:00:00,$200K+,B,738,23,62,1,399
2017-05-31 0:00:00,$200K+,C,295,7,25,0,160
2017-05-31 0:00:00,$200K+,D,443,10,37,1,240
2017-06-01 0:00:00,$200K+,A,"1,505",34,126,3,813
2017-06-01 0:00:00,$200K+,B,753,30,63,2,406
2017-06-01 0:00:00,$200K+,C,301,9,25,1,163
2017-06-01 0:00:00,$200K+,D,452,13,38,1,244
2017-06-02 0:00:00,$200K+,A,"1,532",31,128,3,827
2017-06-02 0:00:00,$200K+,B,766,27,64,1,414
2017-06-02 0:00:00,$200K+,C,306,8,26,1,165
2017-06-02 0:00:00,$200K+,D,460,12,38,1,248
2017-06-03 0:00:00,$200K+,A,"1,529",29,127,3,822
2017-06-03 0:00:00,$200K+,B,764,25,64,1,411
2017-06-03 0:00:00,$200K+,C,306,7,25,1,164
2017-06-03 0:00:00,$200K+,D,459,11,38,1,246
2017-06-04 0:00:00,$200K+,A,"1,514",22,126,2,813
2017-06-04 0:00:00,$200K+,B,757,20,63,1,407
2017-06-04 0:00:00,$200K+,C,303,6,25,0,163
2017-06-04 0:00:00,$200K+,D,454,8,38,1,244
2017-06-05 0:00:00,$200K+,A,"1,488",43,123,4,799
2017-06-05 0:00:00,$200K+,B,744,37,62,2,399
2017-06-05 0:00:00,$200K+,C,298,11,25,1,160
2017-06-05 0:00:00,$200K+,D,446,16,37,1,240
2017-06-06 0:00:00,$200K+,A,"1,490",29,123,3,800
2017-06-06 0:00:00,$200K+,B,745,25,62,1,400
2017-06-06 0:00:00,$200K+,C,298,7,25,1,160
2017-06-06 0:00:00,$200K+,D,447,11,37,1,240
2017-06-07 0:00:00,$200K+,A,"1,494",32,123,3,801
2017-06-07 0:00:00,$200K+,B,747,28,62,1,400
2017-06-07 0:00:00,$200K+,C,299,8,25,1,160
2017-06-07 0:00:00,$200K+,D,448,12,37,1,240
2017-06-08 0:00:00,$200K+,A,"1,524",31,125,3,815
2017-06-08 0:00:00,$200K+,B,762,27,63,1,408
2017-06-08 0:00:00,$200K+,C,305,8,25,1,163
2017-06-08 0:00:00,$200K+,D,457,12,38,1,245
2017-06-09 0:00:00,$200K+,A,"1,557",29,128,3,833
2017-06-09 0:00:00,$200K+,B,779,26,64,1,416
2017-06-09 0:00:00,$200K+,C,311,7,26,1,167
2017-06-09 0:00:00,$200K+,D,467,11,38,1,250
2017-06-10 0:00:00,$200K+,A,"1,552",29,127,3,828
2017-06-10 0:00:00,$200K+,B,776,25,63,1,414
2017-06-10 0:00:00,$200K+,C,310,7,25,1,166
2017-06-10 0:00:00,$200K+,D,466,11,38,1,248
2017-06-11 0:00:00,$200K+,A,"1,528",28,124,3,812
2017-06-11 0:00:00,$200K+,B,764,25,62,1,406
2017-06-11 0:00:00,$200K+,C,306,7,25,1,162
2017-06-11 0:00:00,$200K+,D,458,11,37,1,244
2017-06-12 0:00:00,$200K+,A,"1,506",38,122,3,801
2017-06-12 0:00:00,$200K+,B,753,33,61,2,400
2017-06-12 0:00:00,$200K+,C,301,10,24,1,160
2017-06-12 0:00:00,$200K+,D,452,14,37,1,240
2017-06-13 0:00:00,$200K+,A,"1,497",32,121,3,795
2017-06-13 0:00:00,$200K+,B,748,28,61,1,398
2017-06-13 0:00:00,$200K+,C,299,8,24,1,159
2017-06-13 0:00:00,$200K+,D,449,12,36,1,239
2017-06-14 0:00:00,$200K+,A,"1,493",34,120,3,790
2017-06-14 0:00:00,$200K+,B,746,30,60,2,395
2017-06-14 0:00:00,$200K+,C,299,9,24,1,158
2017-06-14 0:00:00,$200K+,D,448,13,36,1,237
2017-06-15 0:00:00,$200K+,A,"1,517",32,122,3,801
2017-06-15 0:00:00,$200K+,B,759,28,61,1,400
2017-06-15 0:00:00,$200K+,C,303,8,24,1,160
2017-06-15 0:00:00,$200K+,D,455,12,36,1,240
2017-06-16 0:00:00,$200K+,A,"1,539",35,123,3,812
2017-06-16 0:00:00,$200K+,B,769,31,62,2,406
2017-06-16 0:00:00,$200K+,C,308,9,25,1,162
2017-06-16 0:00:00,$200K+,D,462,13,37,1,244
2017-06-17 0:00:00,$200K+,A,"1,532",25,122,2,807
2017-06-17 0:00:00,$200K+,B,766,22,61,1,403
2017-06-17 0:00:00,$200K+,C,306,6,24,0,161
2017-06-17 0:00:00,$200K+,D,459,9,37,1,242
2017-06-18 0:00:00,$200K+,A,"1,516",23,121,2,798
2017-06-18 0:00:00,$200K+,B,758,20,60,1,399
2017-06-18 0:00:00,$200K+,C,303,6,24,0,160
2017-06-18 0:00:00,$200K+,D,455,9,36,1,239
2017-06-19 0:00:00,$200K+,A,"1,498",36,119,3,786
2017-06-19 0:00:00,$200K+,B,749,32,59,2,393
2017-06-19 0:00:00,$200K+,C,300,9,24,1,157
2017-06-19 0:00:00,$200K+,D,449,14,36,1,236
2017-06-20 0:00:00,$200K+,A,"1,498",29,119,3,787
2017-06-20 0:00:00,$200K+,B,749,26,59,1,394
2017-06-20 0:00:00,$200K+,C,300,7,24,1,157
2017-06-20 0:00:00,$200K+,D,449,11,36,1,236
2017-06-21 0:00:00,$200K+,A,"1,497",30,118,3,785
2017-06-21 0:00:00,$200K+,B,749,27,59,1,392
2017-06-21 0:00:00,$200K+,C,299,8,24,1,157
2017-06-21 0:00:00,$200K+,D,449,11,35,1,235
2017-06-22 0:00:00,$200K+,A,"1,531",30,120,3,799
2017-06-22 0:00:00,$200K+,B,765,26,60,1,400
2017-06-22 0:00:00,$200K+,C,306,7,24,1,160
2017-06-22 0:00:00,$200K+,D,459,11,36,1,240
2017-06-23 0:00:00,$200K+,A,"1,562",29,122,3,814
2017-06-23 0:00:00,$200K+,B,781,26,61,1,407
2017-06-23 0:00:00,$200K+,C,312,7,24,1,163
2017-06-23 0:00:00,$200K+,D,469,11,37,1,244
2017-06-24 0:00:00,$200K+,A,"1,564",22,122,2,815
2017-06-24 0:00:00,$200K+,B,782,19,61,1,408
2017-06-24 0:00:00,$200K+,C,313,5,24,0,163
2017-06-24 0:00:00,$200K+,D,469,8,37,1,245
2017-06-25 0:00:00,$200K+,A,"1,540",27,120,3,800
2017-06-25 0:00:00,$200K+,B,770,24,60,1,400
2017-06-25 0:00:00,$200K+,C,308,7,24,1,160
2017-06-25 0:00:00,$200K+,D,462,10,36,1,240
2017-06-26 0:00:00,$200K+,A,"1,520",40,118,4,791
2017-06-26 0:00:00,$200K+,B,760,35,59,2,395
2017-06-26 0:00:00,$200K+,C,304,10,24,1,158
2017-06-26 0:00:00,$200K+,D,456,15,35,1,237
2017-06-27 0:00:00,$200K+,A,"1,509",30,117,3,782
2017-06-27 0:00:00,$200K+,B,754,26,58,1,391
2017-06-27 0:00:00,$200K+,C,302,8,23,1,156
2017-06-27 0:00:00,$200K+,D,453,11,35,1,234
2017-06-28 0:00:00,$200K+,A,"1,519",29,117,3,786
2017-06-28 0:00:00,$200K+,B,759,25,59,1,393
2017-06-28 0:00:00,$200K+,C,304,7,23,1,157
2017-06-28 0:00:00,$200K+,D,456,11,35,1,236
2017-06-29 0:00:00,$200K+,A,"1,545",31,119,3,798
2017-06-29 0:00:00,$200K+,B,772,27,59,1,399
2017-06-29 0:00:00,$200K+,C,309,8,24,1,160
2017-06-29 0:00:00,$200K+,D,463,12,36,1,239
2017-06-30 0:00:00,$200K+,A,"1,556",30,119,3,802
2017-06-30 0:00:00,$200K+,B,778,26,60,1,401
2017-06-30 0:00:00,$200K+,C,311,8,24,1,160
2017-06-30 0:00:00,$200K+,D,467,11,36,1,241
2017-07-01 0:00:00,$200K+,A,"1,554",28,119,3,800
2017-07-01 0:00:00,$200K+,B,777,24,59,1,400
2017-07-01 0:00:00,$200K+,C,311,7,24,1,160
2017-07-01 0:00:00,$200K+,D,466,10,36,1,240
2017-07-02 0:00:00,$200K+,A,"1,534",27,117,2,788
2017-07-02 0:00:00,$200K+,B,767,23,58,1,394
2017-07-02 0:00:00,$200K+,C,307,7,23,0,158
2017-07-02 0:00:00,$200K+,D,460,10,35,1,236
2017-07-03 0:00:00,$200K+,A,"1,523",28,116,3,782
2017-07-03 0:00:00,$200K+,B,761,25,58,1,391
2017-07-03 0:00:00,$200K+,C,305,7,23,1,156
2017-07-03 0:00:00,$200K+,D,457,11,35,1,235
2017-07-04 0:00:00,$200K+,A,"1,515",17,115,2,777
2017-07-04 0:00:00,$200K+,B,757,15,57,1,388
2017-07-04 0:00:00,$200K+,C,303,4,23,0,155
2017-07-04 0:00:00,$200K+,D,454,6,34,0,233
2017-07-05 0:00:00,$200K+,A,"1,517",28,114,3,774
2017-07-05 0:00:00,$200K+,B,758,24,57,1,387
2017-07-05 0:00:00,$200K+,C,303,7,23,1,155
2017-07-05 0:00:00,$200K+,D,455,10,34,1,232
2017-07-06 0:00:00,$200K+,A,"1,537",28,115,2,782
2017-07-06 0:00:00,$200K+,B,768,24,58,1,391
2017-07-06 0:00:00,$200K+,C,307,7,23,0,156
2017-07-06 0:00:00,$200K+,D,461,10,35,1,235
2017-07-07 0:00:00,$200K+,A,"1,565",31,117,3,797
2017-07-07 0:00:00,$200K+,B,783,27,59,1,399
2017-07-07 0:00:00,$200K+,C,313,8,23,1,159
2017-07-07 0:00:00,$200K+,D,470,12,35,1,239
2017-07-08 0:00:00,$200K+,A,"1,560",28,116,3,791
2017-07-08 0:00:00,$200K+,B,780,25,58,1,396
2017-07-08 0:00:00,$200K+,C,312,7,23,1,158
2017-07-08 0:00:00,$200K+,D,468,11,35,1,237
2017-07-09 0:00:00,$200K+,A,"1,539",28,114,3,779
2017-07-09 0:00:00,$200K+,B,769,25,57,1,389
2017-07-09 0:00:00,$200K+,C,308,7,23,1,156
2017-07-09 0:00:00,$200K+,D,462,11,34,1,234
2017-07-10 0:00:00,$200K+,A,"1,528",35,113,3,773
2017-07-10 0:00:00,$200K+,B,764,31,57,2,387
2017-07-10 0:00:00,$200K+,C,306,9,23,1,155
2017-07-10 0:00:00,$200K+,D,458,13,34,1,232
2017-07-11 0:00:00,$200K+,A,"1,518",34,112,3,767
2017-07-11 0:00:00,$200K+,B,759,29,56,1,384
2017-07-11 0:00:00,$200K+,C,304,8,22,1,153
2017-07-11 0:00:00,$200K+,D,455,13,34,1,230
2017-07-12 0:00:00,$200K+,A,"1,525",29,112,3,769
2017-07-12 0:00:00,$200K+,B,763,26,56,1,384
2017-07-12 0:00:00,$200K+,C,305,7,22,1,154
2017-07-12 0:00:00,$200K+,D,458,11,34,1,231
2017-07-13 0:00:00,$200K+,A,"1,552",29,114,3,780
2017-07-13 0:00:00,$200K+,B,776,25,57,1,390
2017-07-13 0:00:00,$200K+,C,310,7,23,1,156
2017-07-13 0:00:00,$200K+,D,465,11,34,1,234
2017-07-14 0:00:00,$200K+,A,"1,571",26,115,2,788
2017-07-14 0:00:00,$200K+,B,785,23,57,1,394
2017-07-14 0:00:00,$200K+,C,314,7,23,0,158
2017-07-14 0:00:00,$200K+,D,471,10,34,1,236
2017-07-15 0:00:00,$200K+,A,"1,572",26,115,2,789
2017-07-15 0:00:00,$200K+,B,786,23,57,1,395
2017-07-15 0:00:00,$200K+,C,314,7,23,0,158
2017-07-15 0:00:00,$200K+,D,472,10,34,1,237
2017-07-16 0:00:00,$200K+,A,"1,552",27,113,2,776
2017-07-16 0:00:00,$200K+,B,776,23,56,1,388
2017-07-16 0:00:00,$200K+,C,310,7,23,0,155
2017-07-16 0:00:00,$200K+,D,465,10,34,1,233
2017-07-17 0:00:00,$200K+,A,"1,529",39,111,3,764
2017-07-17 0:00:00,$200K+,B,765,34,55,2,382
2017-07-17 0:00:00,$200K+,C,306,10,22,1,153
2017-07-17 0:00:00,$200K+,D,459,15,33,1,229
2017-07-18 0:00:00,$200K+,A,"1,529",28,110,2,761
2017-07-18 0:00:00,$200K+,B,764,25,55,1,381
2017-07-18 0:00:00,$200K+,C,306,7,22,0,152
2017-07-18 0:00:00,$200K+,D,459,11,33,1,228
2017-07-19 0:00:00,$200K+,A,"1,519",34,109,3,756
2017-07-19 0:00:00,$200K+,B,759,29,55,1,378
2017-07-19 0:00:00,$200K+,C,304,8,22,1,151
2017-07-19 0:00:00,$200K+,D,456,13,33,1,227
2017-07-20 0:00:00,$200K+,A,"1,553",25,111,2,771
2017-07-20 0:00:00,$200K+,B,776,22,56,1,385
2017-07-20 0:00:00,$200K+,C,311,6,22,0,154
2017-07-20 0:00:00,$200K+,D,466,9,33,1,231
2017-07-21 0:00:00,$200K+,A,"1,567",34,112,3,775
2017-07-21 0:00:00,$200K+,B,783,29,56,1,388
2017-07-21 0:00:00,$200K+,C,313,8,22,1,155
2017-07-21 0:00:00,$200K+,D,470,13,33,1,233
2017-07-22 0:00:00,$200K+,A,"1,555",26,111,2,769
2017-07-22 0:00:00,$200K+,B,777,22,55,1,385
2017-07-22 0:00:00,$200K+,C,311,6,22,0,154
2017-07-22 0:00:00,$200K+,D,466,10,33,1,231
2017-07-23 0:00:00,$200K+,A,"1,539",22,109,2,760
2017-07-23 0:00:00,$200K+,B,770,20,55,1,380
2017-07-23 0:00:00,$200K+,C,308,6,22,0,152
2017-07-23 0:00:00,$200K+,D,462,8,33,1,228
2017-07-24 0:00:00,$200K+,A,"1,519",34,107,3,747
2017-07-24 0:00:00,$200K+,B,760,30,54,1,374
2017-07-24 0:00:00,$200K+,C,304,9,21,1,149
2017-07-24 0:00:00,$200K+,D,456,13,32,1,224
2017-07-25 0:00:00,$200K+,A,"1,501",30,106,3,738
2017-07-25 0:00:00,$200K+,B,750,27,53,1,369
2017-07-25 0:00:00,$200K+,C,300,8,21,1,148
2017-07-25 0:00:00,$200K+,D,450,11,32,1,221
2017-07-26 0:00:00,$200K+,A,"1,511",27,106,2,739
2017-07-26 0:00:00,$200K+,B,755,24,53,1,369
2017-07-26 0:00:00,$200K+,C,302,7,21,0,148
2017-07-26 0:00:00,$200K+,D,453,10,32,1,222
2017-07-27 0:00:00,$200K+,A,"1,540",23,108,2,754
2017-07-27 0:00:00,$200K+,B,770,20,54,1,377
2017-07-27 0:00:00,$200K+,C,308,6,22,0,151
2017-07-27 0:00:00,$200K+,D,462,9,32,1,226
2017-07-28 0:00:00,$200K+,A,"1,567",28,109,2,765
2017-07-28 0:00:00,$200K+,B,784,25,55,1,383
2017-07-28 0:00:00,$200K+,C,313,7,22,0,153
2017-07-28 0:00:00,$200K+,D,470,11,33,1,230
2017-07-29 0:00:00,$200K+,A,"1,559",25,108,2,759
2017-07-29 0:00:00,$200K+,B,779,22,54,1,380
2017-07-29 0:00:00,$200K+,C,312,6,22,0,152
2017-07-29 0:00:00,$200K+,D,468,9,32,1,228
2017-07-30 0:00:00,$200K+,A,"1,527",29,106,3,743
2017-07-30 0:00:00,$200K+,B,763,26,53,1,371
2017-07-30 0:00:00,$200K+,C,305,7,21,1,149
2017-07-30 0:00:00,$200K+,D,458,11,32,1,223
2017-07-31 0:00:00,$200K+,A,"1,498",35,103,3,726
2017-07-31 0:00:00,$200K+,B,749,30,52,1,363
2017-07-31 0:00:00,$200K+,C,300,9,21,1,145
2017-07-31 0:00:00,$200K+,D,449,13,31,1,218
2017-08-01 0:00:00,$200K+,A,"1,495",30,103,3,724
2017-08-01 0:00:00,$200K+,B,747,26,51,1,362
2017-08-01 0:00:00,$200K+,C,299,7,21,1,145
2017-08-01 0:00:00,$200K+,D,448,11,31,1,217
2017-08-02 0:00:00,$200K+,A,"1,496",28,102,2,721
2017-08-02 0:00:00,$200K+,B,748,24,51,1,361
2017-08-02 0:00:00,$200K+,C,299,7,20,0,144
2017-08-02 0:00:00,$200K+,D,449,10,31,1,216
2017-08-03 0:00:00,$200K+,A,"1,525",22,104,2,733
2017-08-03 0:00:00,$200K+,B,762,20,52,1,367
2017-08-03 0:00:00,$200K+,C,305,6,21,0,147
2017-08-03 0:00:00,$200K+,D,457,8,31,0,220
2017-08-04 0:00:00,$200K+,A,"1,545",28,105,2,741
